"","A1.mzML","A10.mzML","A11.mzML","A12.mzML","A13.mzML","A14.mzML","A15.mzML","A2.mzML","A3.mzML","A4.mzML","A5.mzML","A6.mzML","A7.mzML","A8.mzML","A9.mzML","pooled_QC_1.mzML"
"19244_475.136_5.319",2.76891014184201e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,5.55452196258045e-06,1.34022220143246e-05,2.72586710167328e-05,1.42879763951591e-05,1.64879339873613e-05,5.00104018001954e-05,2.35311331764629e-05,0.000193065062314773,3.69593184222859e-05
"5076_475.146_2.002",1.08383318423872e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,3.96450349013175e-05,3.27087264581949e-06,1.55389063228599e-06,2.00379854397936e-05,2.04257885004801e-06,1.25843378162579e-07,3.76528732003267e-07,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,6.15233379626088e-06
"6091_475.146_2.342",5.13920975353947e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,3.07233259156931e-05,1.70696741039806e-05,1.08940676608237e-05,7.61930585732166e-05,8.83957233320821e-06,1.25843378162579e-07,1.62795043368082e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.35379700796805e-05
"10880_475.183_3.382",4.28415512166388e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.1016575473112e-05,6.11602683101581e-06,6.61837487409464e-07,9.49762932301848e-05,7.57833286264959e-06,4.77671489900534e-07,1.91177857259167e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.26652925319133e-05
"17097_475.183_4.722",4.49657827629423e-05,7.12428534863611e-05,5.01432408979057e-05,3.12922496165958e-05,1.19119599815995e-05,1.63806282827243e-05,6.61837487409464e-07,2.05031817485325e-05,1.86717651695238e-05,1.09722512511124e-06,8.70097119761994e-07,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.25125078832678e-05
"9133_475.183_3.027",4.98636560819834e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.28763655618269e-05,4.89986155608755e-06,6.61837487409464e-07,1.55188443616707e-05,1.83401216353403e-05,6.81659301486526e-07,4.00426966530087e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.08876517031925e-05
"25983_475.198_7.39",1.44476322714785e-05,4.09473456195516e-06,0.000195537057250715,2.04695619091898e-06,5.46850257000682e-06,4.81680875328713e-06,6.61837487409464e-07,5.07906947713783e-06,4.33335240482722e-06,8.43899315987045e-06,2.61776204540828e-06,2.98460325669219e-07,0.000189592281883038,0.000289314148828888,2.75815627240278e-06,1.13491769186663e-05
"25336_475.198_7.244",4.76182341065921e-05,4.09473456195516e-06,4.18048961273563e-05,2.04695619091898e-06,4.27557921205974e-06,3.57966735999392e-06,6.61837487409464e-07,5.2412214851807e-06,8.01522538460828e-06,2.66926132013737e-06,5.38466025877701e-06,2.98460325669219e-07,5.53040396932312e-06,8.02514262316565e-05,2.75815627240278e-06,1.07206113064058e-05
"18790_475.219_5.177",1.21256178012463e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,2.57950133815636e-05,9.72414041733774e-06,7.47953192691824e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,4.97664136151768e-06
"22567_475.219_6.368",1.40250119682083e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,0.00011342133279739,6.3789975055817e-06,1.52755517280816e-06,1.3446357232342e-06,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.42463015297225e-05
"20468_475.255_5.72",4.08124533790249e-05,3.46887741704222e-05,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,3.73995542643875e-06,6.61837487409464e-07,5.28723711924551e-05,4.04872058870264e-05,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.85052100861114e-05
"39010_475.262_10.637",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,3.10333680209177e-05,1.1696186877464e-06,3.79717993119013e-06,1.58027034668571e-05,0.000875529024109553,2.50886420171701e-06,2.50918485299029e-05,2.75815627240278e-06,2.28882655796648e-07
"38337_475.307_10.436",4.30214906913502e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,5.85341287984855e-06,6.61837487409464e-07,3.45126593679525e-05,2.03275015444557e-05,5.06317303873985e-06,5.52769826845133e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.91724105565537e-05
"35171_475.307_9.658",4.7173910244915e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.76028429359498e-05,2.90072268507262e-05,6.61837487409464e-07,3.78768058855119e-05,1.22318208108372e-05,5.30185330991655e-06,2.04903714529529e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.97342659640081e-05
"29444_476.339_8.245",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,1.47646268785342e-05,1.03045798348077e-07,1.42474867621313e-05,5.83673712404446e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,4.75239289742884e-06,1.47354487341769e-05
"12050_477.068_3.614",4.92369779327042e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.58474392131436e-06,1.88777113106398e-06,6.61837487409464e-07,2.30329484200177e-05,0.000127421281947315,6.26731255288043e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,3.18879264037105e-05
"13442_477.105_3.883",0.00126600574519935,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,4.31494107351695e-05,2.76012837839653e-05,1.46610210127422e-05,0.00065111377393932,0.000236450820998218,2.9236098069145e-06,1.45654451165018e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,1.845638605149e-05,0.000325847726539798
"28424_477.25_8.008",9.89435959276667e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.11839724259661e-05,1.26920991097473e-05,6.61837487409464e-07,3.91823343723943e-05,2.34492704924858e-05,1.28721802331522e-05,2.6021328011663e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.8233718569164e-05
"40773_477.305_10.992",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,1.03045798348077e-07,2.09243703176104e-06,3.76404298827754e-06,4.46255776151958e-06,0.000152541489391363,1.32705491952295e-05,2.75815627240278e-06,2.28882655796648e-07
"38077_477.323_10.427",4.04483861316068e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,3.39878263315776e-05,2.47244868375179e-05,2.19357764079798e-06,5.00221365561716e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.67014532261763e-05
"37333_477.359_10.228",0.000120113391754854,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.31996805056408e-05,3.04689865862973e-05,6.61837487409464e-07,5.17453023257545e-05,5.25526943856801e-05,1.25843378162579e-07,1.89080696733019e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,5.88638177370048e-05
"37898_477.359_10.416",1.60476356445764e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,3.16215689755768e-05,7.11363553976163e-06,1.25843378162579e-07,1.47551770317449e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.82104635711472e-05
"35598_477.359_9.797",8.0899412823485e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.64040812601646e-06,5.24059313239319e-06,6.61837487409464e-07,1.90916055081693e-05,5.40160688455708e-06,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,8.39369009141514e-06
"10621_479.084_3.298",5.18328333818844e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,6.40431147010889e-06,4.88551313361108e-06,6.61837487409464e-07,1.05434518198595e-05,2.65707221062959e-05,1.19135640098836e-06,1.49225330596846e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.10940250502612e-05
"14009_479.12_4.001",1.73015717034534e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.67935319524408e-06,4.47151232183993e-07,6.61837487409464e-07,1.74285968763051e-05,2.19000108725969e-05,4.94636736018693e-06,2.11637707367183e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,7.55922944481779e-06
"8661_479.12_2.968",1.75759300201488e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.30244274441032e-06,3.57649405981197e-06,6.61837487409464e-07,1.20999795041479e-05,0.00047381020148437,1.31994430882559e-06,1.58655397011669e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,6.85446515512762e-05
"7474_479.12_2.712",9.18605597920183e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,2.10618240106416e-06,4.47151232183993e-07,6.61837487409464e-07,1.67652765918516e-06,3.44033023262572e-05,1.25843378162579e-07,2.07535539978771e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,5.53652735168534e-06
"9965_479.12_3.22",2.45860394905818e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,6.5373645227211e-06,4.06070686293649e-06,6.61837487409464e-07,1.03935421425785e-05,8.24604563095801e-05,1.14544451802141e-06,7.45074701114909e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.80132655575428e-05
"36849_479.186_10.121",1.50498253809873e-07,4.09473456195516e-06,4.0535026101926e-05,2.04695619091898e-06,1.84665809139426e-06,4.47151232183993e-07,1.40091088313798e-05,8.99082083905755e-08,1.03045798348077e-07,9.10236308549363e-07,1.08131914935306e-05,0.00029072599765707,2.50886420171701e-06,1.47269523272037e-05,2.75815627240278e-06,2.28882655796648e-07
"17130_479.193_4.721",3.26575909124392e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,3.26910503302407e-05,5.13579307860287e-05,6.61837487409464e-07,1.79080865468098e-05,1.39941334736857e-05,2.35324657497995e-05,5.18977187648041e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,4.18417574047441e-05
"42944_479.212_11.451",2.39743564400458e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,7.76303087154962e-06,2.65923781175988e-06,6.06179859002615e-06,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"10611_479.214_3.324",5.93226440648843e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.16400246890616e-05,2.06008446608352e-05,1.97742240145048e-05,1.41578864426314e-05,5.18399710955557e-06,4.60464238385938e-07,9.23816755913342e-07,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.15917571749655e-05
"33220_479.282_9.136",1.34372701114801e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,6.51329801017775e-05,9.78878325240387e-05,9.05919392325805e-06,1.37823418995523e-05,6.95009213869088e-06,1.32009017274119e-06,1.23540980960809e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.21775563230843e-05
"35307_479.285_9.717",4.05614599162335e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,7.4561643481444e-07,9.95282831824665e-07,6.08811244039995e-06,1.01029704101672e-06,2.34646862597344e-06,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"36492_479.302_9.952",4.49317256921881e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,1.22300236970628e-06,6.61837487409464e-07,1.36004146832424e-05,1.34924643722279e-05,1.25843378162579e-07,2.21956559205965e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.2863792287765e-05
"34608_479.339_9.522",0.000107595776453552,4.09473456195516e-06,9.81479338365018e-06,2.04695619091898e-06,3.27024674766789e-05,4.01617075264889e-05,7.20275706909974e-06,8.32485132750902e-05,5.92532895783632e-05,8.35382178951466e-07,6.79655859302716e-06,2.49913854406139e-06,6.4113947698363e-06,5.68346461713463e-06,1.13317302123034e-05,4.12523143407074e-05
"38122_479.375_10.422",7.33023704244381e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,4.12445017339345e-05,1.29737365072436e-05,1.25843378162579e-07,2.95270973850643e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,4.23986705213257e-05
"2171_479.921_0.948",9.8428804679058e-07,4.09473456195516e-06,3.81416757981682e-05,1.63079455209025e-05,4.0135208210112e-06,2.87778098135375e-06,3.76350352401539e-06,2.84847144955654e-06,1.03045798348077e-07,1.18013217268313e-05,3.90165523121982e-06,1.22586066906981e-06,0.000543038923831449,0.00023978974870339,6.20349182215911e-05,2.28882655796648e-07
"40119_480.113_10.823",1.50498253809873e-07,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,4.59096782629042e-06,6.39929934869812e-06,4.01564131860743e-06,1.30065526831117e-06,0.000250417133130299,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"3315_480.931_1.312",3.14760205707407e-06,2.89386361403252e-05,4.92287812531843e-05,1.10474674558607e-05,4.72016074879503e-06,4.47151232183993e-07,4.43726123103473e-06,4.48200725119453e-06,1.03045798348077e-07,2.78257927806528e-06,1.44761109516402e-05,4.26058796334191e-06,2.50886420171701e-06,1.9163710732391e-05,2.75815627240278e-06,2.28882655796648e-07
"10761_481.063_3.349",1.81168344260009e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.86081747483735e-06,2.27698777278909e-06,6.61837487409464e-07,6.57826831619853e-06,1.08232163637435e-05,1.36652752331389e-06,4.65679136284066e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,8.30874419512512e-06
"16716_481.08_4.633",3.72893166206547e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,1.82046516540604e-06,6.61837487409464e-07,1.00035755055262e-05,6.6389309475866e-05,7.82795434503313e-07,3.07193713253422e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.33180291790728e-05
"7026_481.1_2.59",0.000104842214226246,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,3.30457369673982e-05,1.10420384009132e-05,9.14022313809442e-06,2.7533534691634e-05,1.69013493598052e-05,1.25843378162579e-07,2.18042826548836e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.4959840882252e-05
"6681_481.12_2.505",0.000130950369112957,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,1.92340211319442e-05,1.92962707174874e-05,4.64808566305868e-07,6.16299925927779e-06,2.22205713501553e-06,2.50886420171701e-06,1.92333369420457e-06,0.000163025214456254,9.02016402831437e-05
"5719_481.121_2.23",2.46812347667388e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,4.00212596914132e-06,3.40577218478472e-06,1.25843378162579e-07,1.1941981679571e-06,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,4.79103365349008e-07
"6149_481.121_2.356",6.26305016222166e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,5.51570818034457e-05,3.35121060553439e-05,2.36507256343894e-06,2.62760992298441e-05,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.01113139784582e-05,3.61671113346061e-05
"4780_481.172_1.84",8.20043521906754e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,1.10390547397351e-05,1.67522897162612e-05,1.65421677199106e-05,9.66852388264315e-05,0.000126848417566999,1.25843378162579e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,1.27479654395173e-05
"24413_481.172_6.978",1.22623093794558e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,7.05606973269341e-05,1.82846947733798e-06,6.61837487409464e-07,2.43154971861827e-06,8.86495309882883e-07,4.83321557271972e-07,9.43406517199285e-08,2.98460325669219e-07,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,8.17183127211825e-06
"15211_481.23_4.264",0.000591673196057079,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,4.77642195730426e-06,0.000734197479338325,0.000442128606845756,9.27828855306895e-05,0.000222222803533859,3.69296695867875e-07,2.50886420171701e-06,1.92333369420457e-06,0.000129958305760116,0.000254898758924131
"42106_481.24_11.172",1.15970910216663e-06,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,5.21574462212727e-07,4.47151232183993e-07,6.61837487409464e-07,8.99082083905755e-08,0.000156897368628285,0.000285042830741699,9.43406517199285e-08,2.72627940079572e-06,2.50886420171701e-06,1.92333369420457e-06,2.75815627240278e-06,2.28882655796648e-07
"30327_481.297_8.437",2.7283033186737e-05,4.09473456195516e-06,1.80073774375315e-06,2.04695619091898e-06,0.000139610932792248,3.42759407143598e-05,1.09747832549416e-05,0.000156550512106457,2.86283207011357e-05,2.43292073476762e-06,9.43406517199285e-08,9.1786572305357e-07,2.50886420171701e-06,1.92333369420457e-06,2.28302765368033e-05,0.000145562146278314
